# typeId\tenName\tzhName
26391	Large Energy Metastasis Adjuster II Blueprint	大型能量武器急转控制器蓝图 II
26063	Large Engine Thermal Shielding I Blueprint	大型引擎热能防护装置蓝图 I
26309	Large Engine Thermal Shielding II Blueprint	大型引擎热能防护装置蓝图 II
25923	Large EW Drone Range Augmentor I Blueprint	大型电子无人机范围调节器蓝图 I
26337	Large EW Drone Range Augmentor II Blueprint	大型电子无人机范围调节器蓝图 II
25889	Large Explosive Armor Reinforcer I Blueprint	大型爆炸装甲强化装置蓝图 I
26289	Large Explosive Armor Reinforcer II Blueprint	大型爆炸装甲强化装置蓝图 II
26079	Large Explosive Shield Reinforcer I Blueprint	大型爆炸护盾强化装置蓝图 I
26439	Large Explosive Shield Reinforcer II Blueprint	大型爆炸护盾强化装置蓝图 II
33008	Large Freight Container Blueprint	大型货物集装箱蓝图
62674	Large Gas Compressor I Blueprint	大型气云压缩装置蓝图 I
3982	Large Graviton Smartbomb I Blueprint	大型引力子立体炸弹蓝图 I
3984	Large Graviton Smartbomb II Blueprint	大型引力子立体炸弹蓝图 II
25937	Large Gravity Capacitor Upgrade I Blueprint	大型引力电容器升级蓝图 I
26351	Large Gravity Capacitor Upgrade II Blueprint	大型引力电容器升级蓝图 II
34307	Large Higgs Anchor I Blueprint	大型希格斯粒子锚 I蓝图
3664	Large Hull Repairer I Blueprint	大型结构维修器蓝图 I
3666	Large Hull Repairer II Blueprint	大型结构维修器蓝图 II
25999	Large Hybrid Ambit Extension I Blueprint	大型混合武器范围扩大装置蓝图 I
26401	Large Hybrid Ambit Extension II Blueprint	大型混合武器范围扩大装置蓝图 II
26007	Large Hybrid Burst Aerator I Blueprint	大型混合武器射速调节装置蓝图 I
26395	Large Hybrid Burst Aerator II Blueprint	大型混合武器射速调节装置蓝图 II
26009	Large Hybrid Collision Accelerator I Blueprint	大型混合武器冲击加速器蓝图 I
26397	Large Hybrid Collision Accelerator II Blueprint	大型混合武器冲击加速器蓝图 II
25997	Large Hybrid Discharge Elutriation I Blueprint	大型混合武器节能设备蓝图 I
26393	Large Hybrid Discharge Elutriation II Blueprint	大型混合武器节能设备蓝图 II
26001	Large Hybrid Locus Coordinator I Blueprint	大型混合武器轨迹校准设备蓝图 I
26403	Large Hybrid Locus Coordinator II Blueprint	大型混合武器轨迹校准设备蓝图 II
26003	Large Hybrid Metastasis Adjuster I Blueprint	大型混合武器急转控制器蓝图 I
26405	Large Hybrid Metastasis Adjuster II Blueprint	大型混合武器急转控制器蓝图 II
26017	Large Hydraulic Bay Thrusters I Blueprint	大型液压舱推进器蓝图 I
26417	Large Hydraulic Bay Thrusters II Blueprint	大型液压舱推进器蓝图 II
26069	Large Hyperspatial Velocity Optimizer I Blueprint	大型超空间速度调节器蓝图 I
26323	Large Hyperspatial Velocity Optimizer II Blueprint	大型超空间速度调节器蓝图 II
62671	Large Ice Compressor I Blueprint	大型冰矿压缩装置蓝图 I
59171	Large Industrial Core I Blueprint	大型工业核心蓝图 I
59172	Large Industrial Core II Blueprint	大型工业核心蓝图 II
26111	Large Inverted Signal Field Projector I Blueprint	大型反信号区域投射器蓝图 I
26355	Large Inverted Signal Field Projector II Blueprint	大型反信号区域投射器蓝图 II
26103	Large Ionic Field Projector I Blueprint	大型离子力场投射器蓝图 I
26359	Large Ionic Field Projector II Blueprint	大型离子力场投射器蓝图 II
25891	Large Kinetic Armor Reinforcer I Blueprint	大型动能装甲强化装置蓝图 I
26291	Large Kinetic Armor Reinforcer II Blueprint	大型动能装甲强化装置蓝图 II
26081	Large Kinetic Shield Reinforcer I Blueprint	大型动能护盾强化装置蓝图 I
26441	Large Kinetic Shield Reinforcer II Blueprint	大型动能护盾强化装置蓝图 II
36975	Large Laboratory Blueprint	大型实验室蓝图
25935	Large Liquid Cooled Electronics I Blueprint	大型水冷电子设备蓝图 I
26349	Large Liquid Cooled Electronics II Blueprint	大型水冷电子设备蓝图 II
26059	Large Low Friction Nozzle Joints I Blueprint	大型低摩擦喷嘴接口蓝图 I
26311	Large Low Friction Nozzle Joints II Blueprint	大型低摩擦喷嘴接口蓝图 II
37429	Large Market and Loyalty Point Store Tax I Blueprint	大型市场和忠诚点商店税率蓝图 I
37430	Large Market and Loyalty Point Store Tax II Blueprint	大型市场和忠诚点商店税率蓝图 II
25933	Large Memetic Algorithm Bank I Blueprint	大型弥集进化演算法数据库蓝图 I
26347	Large Memetic Algorithm Bank II Blueprint	大型弥集进化演算法数据库蓝图 II
62676	Large Mercoxit Compressor I Blueprint	大型基腹断岩压缩装置蓝图 I
4384	Large Micro Jump Drive Blueprint	大型微型跳跃引擎蓝图
37358	Large Module, Consumable, Drone Research I Blueprint	大型装备、消费品和无人机研究蓝图 I
37359	Large Module, Consumable, Drone Research II Blueprint	大型装备、消费品和无人机研究蓝图 II
62678	Large Moon Ore Compressor I Blueprint	大型卫星矿石压缩装置蓝图 I
25899	Large Nanobot Accelerator I Blueprint	大型纳米机器人加速器蓝图 I
26297	Large Nanobot Accelerator II Blueprint	大型纳米机器人加速器蓝图 II
36981	Large Observatory Array Blueprint	大型瞭望阵列蓝图
37425	Large Office, Jump Clone Number and Tax I Blueprint	大型办公室、远距克隆数量和税率蓝图 I
37426	Large Office, Jump Clone Number and Tax II Blueprint	大型办公室、远距克隆数量和税率蓝图 II
54847	Large Officer Volton Projector Blueprint	大型官员电弧弦投射器蓝图
26107	Large Particle Dispersion Augmentor I Blueprint	大型粒子散布放大器蓝图 I
26353	Large Particle Dispersion Augmentor II Blueprint	大型粒子散布放大器蓝图 II
26109	Large Particle Dispersion Projector I Blueprint	大型粒子散布投放器蓝图 I
26361	Large Particle Dispersion Projector II Blueprint	大型粒子散布投放器蓝图 II
37427	Large Planetary Industry, Customs Office Tax Reduction I Blueprint	大型行星工业和海关办公室税率减免蓝图 I
37428	Large Planetary Industry, Customs Office Tax Reduction II Blueprint	大型行星工业和海关办公室税率减免蓝图 II
3988	Large Plasma Smartbomb I Blueprint	大型等离子立体炸弹蓝图 I
3990	Large Plasma Smartbomb II Blueprint	大型等离子立体炸弹蓝图 II
26071	Large Polycarbon Engine Housing I Blueprint	大型复合碳素引擎舱蓝图 I
26313	Large Polycarbon Engine Housing II Blueprint	大型复合碳素引擎舱蓝图 II
25953	Large Powergrid Subroutine Maximizer I Blueprint	大型能量栅格子程序优化器蓝图 I
26373	Large Powergrid Subroutine Maximizer II Blueprint	大型能量栅格子程序优化器蓝图 II
4398	Large Processor Overclocking Unit I Blueprint	大型处理器超频组件蓝图 I
4402	Large Processor Overclocking Unit II Blueprint	大型处理器超频组件蓝图 II
26039	Large Projectile Ambit Extension I Blueprint	大型射弹武器范围扩大装置蓝图 I
26429	Large Projectile Ambit Extension II Blueprint	大型射弹武器范围扩大装置蓝图 II
26047	Large Projectile Burst Aerator I Blueprint	大型射弹武器射速调节装置蓝图 I
26431	Large Projectile Burst Aerator II Blueprint	大型射弹武器射速调节装置蓝图 II
26049	Large Projectile Collision Accelerator I Blueprint	大型射弹武器冲击加速器蓝图 I
26425	Large Projectile Collision Accelerator II Blueprint	大型射弹武器冲击加速器蓝图 II
26041	Large Projectile Locus Coordinator I Blueprint	大型射弹武器轨迹校准设备蓝图 I
26433	Large Projectile Locus Coordinator II Blueprint	大型射弹武器轨迹校准设备蓝图 II
26043	Large Projectile Metastasis Adjuster I Blueprint	大型射弹武器急转控制器蓝图 I
26435	Large Projectile Metastasis Adjuster II Blueprint	大型射弹武器急转控制器蓝图 II
3978	Large Proton Smartbomb I Blueprint	大型质子立体炸弹蓝图 I
3980	Large Proton Smartbomb II Blueprint	大型质子立体炸弹蓝图 II
2829	Large Pulse Laser Battery Blueprint	大型脉冲激光炮台蓝图
2804	Large Railgun Battery Blueprint	大型磁轨炮台蓝图
11360	Large Remote Armor Repairer I Blueprint	大型远程装甲维修器蓝图 I
26915	Large Remote Armor Repairer II Blueprint	大型远程装甲维修器蓝图 II
12226	Large Remote Capacitor Transmitter I Blueprint	大型远程电容传输装置蓝图 I
12103	Large Remote Capacitor Transmitter II Blueprint	大型远程电容传输装置蓝图 II
27905	Large Remote Hull Repairer I Blueprint	大型远程结构维修器蓝图 I
3991	Large Remote Hull Repairer II Blueprint	大型远程结构维修器蓝图 II
25901	Large Remote Repair Augmentor I Blueprint	大型远程维修增效器蓝图 I
26299	Large Remote Repair Augmentor II Blueprint	大型远程维修增效器蓝图 II
3607	Large Remote Shield Booster I Blueprint	大型远程护盾回充增量器蓝图 I
3609	Large Remote Shield Booster II Blueprint	大型远程护盾回充增量器蓝图 II
26023	Large Rocket Fuel Cache Partition I Blueprint	大型火箭燃料缓冲隔离装置蓝图 I
26419	Large Rocket Fuel Cache Partition II Blueprint	大型火箭燃料缓冲隔离装置蓝图 II
25903	Large Salvage Tackle I Blueprint	大型打捞回收工具蓝图 I
26301	Large Salvage Tackle II Blueprint	大型打捞回收工具蓝图 II
54859	Large Scoped Vorton Projector Blueprint	大型视野型电弧弦投射器蓝图
32865	Large Secure Container Blueprint	大型安全货柜蓝图
25955	Large Semiconductor Memory Cell I Blueprint	大型半导体记忆电池蓝图 I
26377	Large Semiconductor Memory Cell II Blueprint	大型半导体记忆电池蓝图 II
25921	Large Sentry Damage Augmentor I Blueprint	大型岗哨炮伤害增强设备蓝图 I
26339	Large Sentry Damage Augmentor II Blueprint	大型岗哨炮伤害增强设备蓝图 II
10839	Large Shield Booster I Blueprint	大型护盾回充增量器蓝图 I
10859	Large Shield Booster II Blueprint	大型护盾回充增量器蓝图 II
3840	Large Shield Extender I Blueprint	大型护盾扩展装置蓝图 I
3842	Large Shield Extender II Blueprint	大型护盾扩展装置蓝图 II
2766	Large Ship Assembly Array Blueprint	大型舰船组装阵列蓝图
25929	Large Signal Disruption Amplifier I Blueprint	大型信号干扰增效装置蓝图 I
26345	Large Signal Disruption Amplifier II Blueprint	大型信号干扰增效装置蓝图 II
26105	Large Signal Focusing Kit I Blueprint	大型信号集中设备蓝图 I
26363	Large Signal Focusing Kit II Blueprint	大型信号集中设备蓝图 II
32861	Large Standard Container Blueprint	大型标准货柜蓝图
25925	Large Stasis Drone Augmentor I Blueprint	大型停滞无人机增强设备蓝图 I
26341	Large Stasis Drone Augmentor II Blueprint	大型停滞无人机增强设备蓝图 II
37368	Large Structure Component Research I Blueprint	大型建筑组件研究蓝图 I
37369	Large Structure Component Research II Blueprint	大型建筑组件研究蓝图 II
26101	Large Targeting System Subcontroller I Blueprint	大型锁定系统辅助控制器蓝图 I
26365	Large Targeting System Subcontroller II Blueprint	大型锁定系统辅助控制器蓝图 II
26097	Large Targeting Systems Stabilizer I Blueprint	大型锁定系统稳定器蓝图 I
26367	Large Targeting Systems Stabilizer II Blueprint	大型锁定系统稳定器蓝图 II
37336	Large Tech I Capital Component Manufacturing I Blueprint	大型一级科技旗舰组件制造蓝图 I
37337	Large Tech I Capital Component Manufacturing II Blueprint	大型一级科技旗舰组件制造蓝图 II
37366	Large Tech I Capital Component Research I Blueprint	大型一级科技旗舰组件研究蓝图 I
37367	Large Tech I Capital Component Research II Blueprint	大型一级科技旗舰组件研究蓝图 II
37360	Large Tech I Ship Research I Blueprint	大型一级科技舰船研究蓝图 I
37361	Large Tech I Ship Research II Blueprint	大型一级科技舰船研究蓝图 II
37340	Large Tech I Subsystem Manufacturing I Blueprint	大型一级科技子系统制造蓝图 I
37341	Large Tech I Subsystem Manufacturing II Blueprint	大型一级科技子系统制造蓝图 II
37370	Large Tech I Subsystem Research I Blueprint	大型一级科技子系统研究蓝图 I
37371	Large Tech I Subsystem Research II Blueprint	大型一级科技子系统研究蓝图 II
37364	Large Tech II Component Research I Blueprint	大型二级科技组件研究蓝图 I
37365	Large Tech II Component Research II Blueprint	大型二级科技组件研究蓝图 II
25893	Large Thermal Armor Reinforcer I Blueprint	大型热能装甲强化装置蓝图 I
26293	Large Thermal Armor Reinforcer II Blueprint	大型热能装甲强化装置蓝图 II
26083	Large Thermal Shield Reinforcer I Blueprint	大型热能护盾强化装置蓝图 I
26443	Large Thermal Shield Reinforcer II Blueprint	大型热能护盾强化装置蓝图 II
26113	Large Tracking Diagnostic Subroutines I Blueprint	大型跟踪诊断子程序蓝图 I
26357	Large Tracking Diagnostic Subroutines II Blueprint	大型跟踪诊断子程序蓝图 II
24623	Large Tractor Beam I Blueprint	大型牵引光束器蓝图 I
33899	Large Transverse Bulkhead I Blueprint	大型横贯舱壁蓝图 I
33901	Large Transverse Bulkhead II Blueprint	大型横贯舱壁蓝图 II
25895	Large Trimark Armor Pump I Blueprint	大型三角装甲聚合器蓝图 I
26303	Large Trimark Armor Pump II Blueprint	大型三角装甲聚合器蓝图 II
54857	Large Vorton Projector I Blueprint	大型电弧弦投射器蓝图 I
54860	Large Vorton Projector II Blueprint	大型电弧弦投射器蓝图 II
26031	Large Warhead Calefaction Catalyst I Blueprint	大型弹头加热辅助系统蓝图 I
26421	Large Warhead Calefaction Catalyst II Blueprint	大型弹头加热辅助系统蓝图 II
26029	Large Warhead Flare Catalyst I Blueprint	大型弹头爆燃辅助系统蓝图 I
26413	Large Warhead Flare Catalyst II Blueprint	大型弹头爆燃辅助系统蓝图 II
26021	Large Warhead Rigor Catalyst I Blueprint	大型弹头强化辅助系统蓝图 I
26415	Large Warhead Rigor Catalyst II Blueprint	大型弹头强化辅助系统蓝图 II
26067	Large Warp Core Optimizer I Blueprint	大型跃迁核心优化系统蓝图 I
26321	Large Warp Core Optimizer II Blueprint	大型跃迁核心优化系统蓝图 II
17348	Laser Focusing Crystals Blueprint	激光器定焦水晶蓝图
26019	Launcher Processor Rig I Blueprint	发射架处理器改装件蓝图 I
26409	Launcher Processor Rig II Blueprint	发射架处理器改装件蓝图 II
1275	Layered Coating I Blueprint	覆层式涂层蓝图 I
1277	Layered Coating II Blueprint	覆层式涂层蓝图 II
11238	Layered Energized Membrane I Blueprint	覆层电压薄膜蓝图 I
11240	Layered Energized Membrane II Blueprint	覆层电压薄膜蓝图 II
1149	Lead Charge L Blueprint	铅质轨道弹蓝图 L
1141	Lead Charge M Blueprint	铅质轨道弹蓝图 M
1133	Lead Charge S Blueprint	铅质轨道弹蓝图 S
17655	Lead Charge XL Blueprint	铅质轨道弹蓝图 XL
29987	Legion Blueprint	圣卒级蓝图
45718	Legion Core - Augmented Antimatter Reactor Blueprint	圣卒核心 - 增强反物质反应堆蓝图
45717	Legion Core - Dissolution Sequencer Blueprint	圣卒核心 - 散解程控装置蓝图
45719	Legion Core - Energy Parasitic Complex Blueprint	圣卒核心 - 能量寄取集成体蓝图
45682	Legion Defensive - Augmented Plating Blueprint	圣卒防御 - 增强装甲板蓝图
45681	Legion Defensive - Covert Reconfiguration Blueprint	圣卒防御 - 隐形优化器蓝图
45683	Legion Defensive - Nanobot Injector Blueprint	圣卒防御 - 纳米机器人喷注器蓝图
28736	Legion Gravimetric ECM Blueprint	莫德团引力ECM蓝图
28734	Legion Ladar ECM Blueprint	莫德团雷达ECM
28730	Legion Magnetometric ECM Blueprint	莫德团磁力ECM蓝图
28732	Legion Multispectral ECM Blueprint	莫德团多谱式ECM蓝图
45694	Legion Offensive - Assault Optimization Blueprint	圣卒攻击 - 攻击导弹优化器蓝图
45693	Legion Offensive - Liquid Crystal Magnifiers Blueprint	圣卒攻击 - 液晶放大器蓝图
45695	Legion Offensive - Support Processor Blueprint	圣卒攻击 - 后勤处理器蓝图
45706	Legion Propulsion - Intercalated Nanofibers Blueprint	圣卒推进 - 间层纳米纤维蓝图
45705	Legion Propulsion - Interdiction Nullifier Blueprint	圣卒推进 - 拦截湮灭者蓝图
45707	Legion Propulsion - Wake Limiter Blueprint	圣卒推进 - 尾迹抑制器蓝图
28738	Legion Radar ECM Blueprint	莫德团雷达ECM蓝图
33514	Leopard Blueprint	美洲豹级蓝图
47968	Leshak Blueprint	勒沙克级蓝图
3765	Leviathan Blueprint	勒维亚坦级蓝图
88214	Liberated Barbican Filament Blueprint	自由巴比肯纤维蓝图
41585	Lif Blueprint	利夫级蓝图
57523	Life Support Backup Unit Blueprint	生命保障备份装置蓝图
41535	Ligature Integrated Analyzer Blueprint	绷带集成式分析仪蓝图
23712	Light Armor Maintenance Bot I Blueprint	轻型装甲维护机器人蓝图 I
28202	Light Armor Maintenance Bot II Blueprint	轻型装甲维护机器人蓝图 II
48469	Light Compact Entropic Disintegrator Blueprint	轻型紧凑型熵能分解者蓝图
1113	Light Electron Blaster I Blueprint	轻型电子疾速炮蓝图 I
3163	Light Electron Blaster II Blueprint	轻型电子疾速炮蓝图 II
47969	Light Entropic Disintegrator I Blueprint	轻型熵能分解者蓝图 I
47970	Light Entropic Disintegrator II Blueprint	轻型熵能分解者蓝图 II
33707	Light Hull Maintenance Bot I Blueprint	轻型船体维护机器人蓝图 I
33713	Light Hull Maintenance Bot II Blueprint	轻型船体维护机器人蓝图 II
1114	Light Ion Blaster I Blueprint	轻型离子疾速炮蓝图 I
3171	Light Ion Blaster II Blueprint	轻型离子疾速炮蓝图 II
786	Light Missile Launcher I Blueprint	轻型导弹发射器蓝图 I
2405	Light Missile Launcher II Blueprint	轻型导弹发射器蓝图 II
1115	Light Neutron Blaster I Blueprint	轻型中子疾速炮蓝图 I
3179	Light Neutron Blaster II Blueprint	轻型中子疾速炮蓝图 II
48470	Light Scoped Entropic Disintegrator Blueprint	轻型视野型熵能分解者蓝图
23720	Light Shield Maintenance Bot I Blueprint	轻型护盾维护机器人蓝图 I
28204	Light Shield Maintenance Bot II Blueprint	轻型护盾维护机器人蓝图 II
21494	Limited Expanded 'Archiver' Cargo Blueprint	档案员有限扩充货柜蓝图
33982	Limited Hyperspatial Accelerator Blueprint	限量型超空间加速装置蓝图
34123	Limited Jump Drive Economizer Blueprint	限量型跳跃引擎节能装置蓝图
41135	Limited Precise Ion Siege Blaster Blueprint	限量型精准离子会战疾速炮蓝图
41089	Limited Precise Triple Neutron Blaster Cannon Blueprint	限量型精准三中子疾速加农炮蓝图
17359	Linear Shield Emitter Blueprint	线性护盾能量发射器蓝图
27923	Lockbreaker Bomb Blueprint	锁断者炸弹蓝图
41379	Locust I Blueprint	蚱蜢蓝图 I
41380	Locust II Blueprint	蚱蜢蓝图 II
45644	Loggerhead Blueprint	赤龟级蓝图
29991	Loki Blueprint	洛基级蓝图
45727	Loki Core - Augmented Nuclear Reactor Blueprint	洛基核心 - 增强核反应堆蓝图
45726	Loki Core - Dissolution Sequencer Blueprint	洛基核心 - 散解程控装置蓝图
45728	Loki Core - Immobility Drivers Blueprint	洛基核心 - 停滞光束驱动器蓝图
45692	Loki Defensive - Adaptive Defense Node Blueprint	洛基防御 - 自适应防御节点蓝图
45691	Loki Defensive - Augmented Durability Blueprint	洛基防御 - 增强耐用装置蓝图
45690	Loki Defensive - Covert Reconfiguration Blueprint	洛基防御 - 隐形优化器蓝图
45703	Loki Offensive - Launcher Efficiency Configuration Blueprint	洛基攻击 - 发射器增效装置蓝图
45702	Loki Offensive - Projectile Scoping Array Blueprint	洛基攻击 - 弹道描迹阵列蓝图
45704	Loki Offensive - Support Processor Blueprint	洛基攻击 - 后勤处理器蓝图
45715	Loki Propulsion - Intercalated Nanofibers Blueprint	洛基推进 - 间层纳米纤维蓝图
45714	Loki Propulsion - Interdiction Nullifier Blueprint	洛基推进 - 拦截湮灭者蓝图
45716	Loki Propulsion - Wake Limiter Blueprint	洛基推进 - 尾迹抑制器蓝图
54422	Low-grade Hydra Alpha Blueprint	低级九头蛇 - 阿尔法型蓝图
54423	Low-grade Hydra Beta Blueprint	低级九头蛇 - 贝它型蓝图
54425	Low-grade Hydra Delta Blueprint	低级九头蛇 - 德尔塔型蓝图
54426	Low-grade Hydra Epsilon Blueprint	低级九头蛇 - 伊普西隆型蓝图
54424	Low-grade Hydra Gamma Blueprint	低级九头蛇 - 伽玛型蓝图
54427	Low-grade Hydra Omega Blueprint	低级九头蛇 - 欧米伽型蓝图
52684	Low-grade Mimesis Alpha Blueprint	低级仿生 - 阿尔法型蓝图
52685	Low-grade Mimesis Beta Blueprint	低级仿生 - 贝它型蓝图
52687	Low-grade Mimesis Delta Blueprint	低级仿生 - 德尔塔型蓝图
52688	Low-grade Mimesis Epsilon Blueprint	低级仿生- 伊普西隆型蓝图
52686	Low-grade Mimesis Gamma Blueprint	低级仿生 - 伽玛型蓝图
52689	Low-grade Mimesis Omega Blueprint	低级仿生 - 欧米伽型蓝图
53859	Low-grade Nirvana Alpha Blueprint	低级极乐 - 阿尔法型蓝图
53860	Low-grade Nirvana Beta Blueprint	低级极乐 - 贝它型蓝图
53861	Low-grade Nirvana Delta Blueprint	低级极乐 - 德尔塔型蓝图
53862	Low-grade Nirvana Epsilon Blueprint	低级极乐 - 伊普西隆型蓝图
53863	Low-grade Nirvana Gamma Blueprint	低级极乐 - 伽玛型蓝图
53864	Low-grade Nirvana Omega Blueprint	低级极乐 - 欧米伽型蓝图
57129	Low-grade Rapture Alpha Blueprint	低级销魂 - 阿尔法型蓝图
57130	Low-grade Rapture Beta Blueprint	低级销魂 - 贝它型蓝图
57132	Low-grade Rapture Delta Blueprint	低级销魂 - 德尔塔型蓝图
57133	Low-grade Rapture Epsilon Blueprint	低级销魂 - 伊普西隆型蓝图
57131	Low-grade Rapture Gamma Blueprint	低级销魂 - 伽玛型蓝图
57147	Low-grade Rapture Omega Blueprint	低级销魂 - 欧米伽型蓝图
53920	Low-grade Savior Alpha Blueprint	低级救世 - 阿尔法型蓝图
53921	Low-grade Savior Beta Blueprint	低级救世 - 贝它型蓝图
53923	Low-grade Savior Delta Blueprint	低级救世 - 德尔塔型蓝图
53924	Low-grade Savior Epsilon Blueprint	低级救世 - 伊普西隆型蓝图
53922	Low-grade Savior Gamma Blueprint	低级救世 - 伽玛型蓝图
53925	Low-grade Savior Omega Blueprint	低级救世 - 欧米伽型蓝图
88135	Low-grade Wedge Alpha Blueprint	低级分裂阿尔法型蓝图
88136	Low-grade Wedge Beta Blueprint	低级分裂贝它型蓝图
88138	Low-grade Wedge Delta Blueprint	低级分裂德尔塔型蓝图
88139	Low-grade Wedge Epsilon Blueprint	低级分裂伊普西隆型蓝图
88137	Low-grade Wedge Gamma Blueprint	低级分裂伽玛型蓝图
88140	Low-grade Wedge Omega Blueprint	低级分裂欧米伽型蓝图
12833	Lux L Blueprint	勒克斯蓝图 L
12831	Lux M Blueprint	勒克斯蓝图 M
12553	Lux S Blueprint	勒克斯蓝图 S
965	Lynx Blueprint	山猫级蓝图
17739	Machariel Blueprint	马克瑞级蓝图
22549	Mackinaw Blueprint	麦基诺级蓝图
33684	Mackinaw ORE Development Edition Blueprint	麦基诺级ORE开发版蓝图
24695	Maelstrom Blueprint	死亡漩涡级蓝图
33634	Maelstrom Krusual Edition Blueprint	死亡漩涡级克鲁夏版蓝图
33632	Maelstrom Nefantar Edition Blueprint	死亡漩涡级内凡达版蓝图
29249	Magnate Blueprint	富豪级蓝图
72920	Magnate Navy Issue Blueprint	富豪级海军型蓝图
9945	Magnetic Field Stabilizer I Blueprint	磁性力场稳定器蓝图 I
10191	Magnetic Field Stabilizer II Blueprint	磁性力场稳定器蓝图 II
11828	Magnetometric Backup Array I Blueprint	磁力感应器支援阵列蓝图 I
11829	Magnetometric Backup Array II Blueprint	磁力感应器支援阵列蓝图 II
11628	Magnetometric ECM I Blueprint	磁力ECM蓝图 I
11775	Magnetometric ECM II Blueprint	磁力ECM蓝图 II
21526	Magnetometric Firewall Blueprint	磁力计防火墙蓝图
17345	Magnetometric Sensor Cluster Blueprint	磁力感应器组蓝图
57513	Magnetometric-FTL Interlink Communicator Blueprint	磁力超光速链接通信器蓝图
17356	Magpulse Thruster Blueprint	磁脉冲推进器蓝图
37619	Magus Blueprint	占星级蓝图
82501	Major Threat Detection Array 1 Blueprint	大型威胁探测阵列1蓝图
82502	Major Threat Detection Array 2 Blueprint	大型威胁探测阵列2蓝图
82503	Major Threat Detection Array 3 Blueprint	大型威胁探测阵列3蓝图
11187	Malediction Blueprint	咒灭级蓝图
3517	Malice Blueprint	恶意级蓝图
969	Maller Blueprint	暴君级蓝图
32341	Malleus I Blueprint	槌骨蓝图 I
41352	Malleus II Blueprint	槌骨蓝图 II
78393	Mamba Blueprint	曼巴级蓝图
987	Mammoth Blueprint	猛犸级蓝图
33694	Mammoth Nefantar Edition Blueprint	猛犸级内凡达版蓝图
3590	Mangled Sansha Data Analyzer Blueprint	损坏的萨沙数据分析仪蓝图
12031	Manticore Blueprint	蝎尾怪级蓝图
32345	Mantis I Blueprint	螳螂蓝图 I
41353	Mantis II Blueprint	螳螂蓝图 II
45528	Marshal Blueprint	元帅级蓝图
12748	Mastodon Blueprint	巨象级蓝图
956	Maulus Blueprint	毛鲁斯级蓝图
40315	Maulus Navy Issue Blueprint	毛鲁斯级海军型蓝图
20630	Medium 'Canyon' Shield Extender Blueprint	峡谷中型护盾扩展装置蓝图
23818	Medium 'Ditch' Energy Neutralizer Blueprint	中型沟渠能量中和器蓝图
20558	Medium 'Gattotte' Capacitor Booster Blueprint	加多特中型电容注电器蓝图
21507	Medium 'Integrative' Hull Repair Unit Blueprint	一体化中型结构维修组件蓝图
20620	Medium 'Lone Ranger' Shield Booster Blueprint	远骑兵中型护盾回充增量器蓝图
23825	Medium 'Strigoi' Energy Nosferatu Blueprint	中型古墓恶灵掠能器蓝图
12714	Medium Active Stealth System I Blueprint	中型反侦测系统蓝图 I
36962	Medium Administration Hub Blueprint	中型行政中心蓝图
37539	Medium Advertisement Center Blueprint	中型宣传中心蓝图
31421	Medium Algid Energy Administrations Unit I Blueprint	中型冷凝能量管理单元蓝图 I
31427	Medium Algid Energy Administrations Unit II Blueprint	中型冷凝能量管理单元蓝图 II
31505	Medium Algid Hybrid Administrations Unit I Blueprint	中型冷凝混合管理单元蓝图 I
31511	Medium Algid Hybrid Administrations Unit II Blueprint	中型冷凝混合管理单元蓝图 II
33102	Medium Ancillary Armor Repairer Blueprint	中型辅助装甲维修器蓝图
31361	Medium Ancillary Current Router I Blueprint	中型辅助电源路由器蓝图 I
31367	Medium Ancillary Current Router II Blueprint	中型辅助电源路由器蓝图 II
41654	Medium Ancillary Remote Armor Repairer Blueprint	中型辅助远程装甲维修器蓝图
41650	Medium Ancillary Remote Shield Booster Blueprint	中型辅助远程护盾回充增量器蓝图
32773	Medium Ancillary Shield Booster Blueprint	中型辅助护盾回充增量器蓝图
23710	Medium Armor Maintenance Bot I Blueprint	中型装甲维护机器人蓝图 I
28206	Medium Armor Maintenance Bot II Blueprint	中型装甲维护机器人蓝图 II
3529	Medium Armor Repairer I Blueprint	中型装甲维修器蓝图 I
3531	Medium Armor Repairer II Blueprint	中型装甲维修器蓝图 II
2810	Medium Artillery Battery Blueprint	中型火炮塔台蓝图
62652	Medium Asteroid Ore Compressor I Blueprint	中型小行星矿石压缩装置蓝图 I
32869	Medium Audit Log Secure Container Blueprint	中型审计安全密码集装箱蓝图
2814	Medium AutoCannon Battery Blueprint	中型自动加农炮塔台蓝图
31048	Medium Auxiliary Nano Pump I Blueprint	中型辅助纳米聚合器蓝图 I
31054	Medium Auxiliary Nano Pump II Blueprint	中型辅助纳米聚合器蓝图 II
31108	Medium Auxiliary Thrusters I Blueprint	中型辅助推进器蓝图 I
31114	Medium Auxiliary Thrusters II Blueprint	中型辅助推进器蓝图 II
31589	Medium Bay Loading Accelerator I Blueprint	中型装卸加速装置蓝图 I
31595	Medium Bay Loading Accelerator II Blueprint	中型装卸加速装置蓝图 II
2828	Medium Beam Laser Battery Blueprint	中型集束激光炮台蓝图
2793	Medium Biochemical Reactor Array Blueprint	中型生化反应堆阵列蓝图
2806	Medium Blaster Battery Blueprint	中型疾速炮台蓝图
86178	Medium Breacher Pod Launcher Blueprint	中型突破者座舱发射器蓝图
